id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4383018,Cozy Congress Park House with great walk-ability!,2214085,Sarah,,Congress Park,39.73524,-104.94417,Entire home/apt,140,2,46,2021-02-12,0.84,1,29
4384783,Sunny Condo! Close To Downtown!,9597571,Jon & Irene,,Hale,39.73116,-104.93282,Entire home/apt,78,29,31,2021-03-05,0.44,2,137
4416289,CHERRY CREEK NORTH! Long-Term Only (30+Days),22922907,David,,Cherry Creek,39.72322,-104.95696,Entire home/apt,125,30,12,2019-08-05,0.16,1,199
4504068,1910 Bungalow in Park Hill (2016-BFN-0008399),7199287,,,South Park Hill,39.74946,-104.9246,Private room,90,29,248,2020-11-28,3.34,1,364
4545539,Updated Downtown Apartment in Baker with Off-Street Parking,23466084,Tyler,,Baker,39.71749,-104.99085,Entire home/apt,101,2,315,2021-03-26,4.08,1,55
4556950,☀░ Downtown High Rise SPIRE - Furnished 1br ☀,23623049,Scott,,CBD,39.74563,-104.99452,Entire home/apt,75,60,2,2019-04-16,0.06,1,247
4556956,Exceptional Loft Living,7447790,,,Union Station,39.75695,-105.00419,Entire home/apt,130,30,1,2019-03-04,0.04,1,65
4574082,Entire home available/pet friendly,8264792,Sheila,,Hilltop,39.72216,-104.90396,Entire home/apt,229,3,139,2021-01-02,1.83,1,256
4604416,Uptown Modern Victorian Condo,4045359,Tim,,North Capitol Hill,39.74461,-104.97516,Entire home/apt,105,30,30,2021-03-07,0.40,1,246
4617226,Warm & Inviting Home in a Great Location,3807039,Josh,,Washington Virginia Vale,39.70648,-104.9293,Private room,157,2,42,2021-03-18,3.03,2,140
4637460,Charming Victorian in Curtis Park,10843433,Edric,,Five Points,39.75415,-104.98173,Entire home/apt,175,2,40,2021-03-19,0.53,1,209
4638352,Cozy Studio in Berkeley/Highlands--Denver's Best!,11850286,Portia,,West Highland,39.76902,-105.04846,Entire home/apt,72,2,303,2021-03-14,4.10,1,156
4671545,WIN! Best location*Quiet*Balcony*  CLOROX CLEAN!,4087056,Jeanne,,City Park West,39.74245,-104.9681,Entire home/apt,58,30,37,2020-10-31,0.51,6,246
4671735,ExecCornerPenthouse-the BEST views,24166267,Patrick,,Five Points,39.74883,-104.98009,Entire home/apt,144,90,0,,,1,225
4718459,Victorian 1BR Apt Sobo/Baker/W Wash,8428229,Christina,,Speer,39.71826,-104.98406,Entire home/apt,79,29,41,2021-03-13,0.54,3,271
4727890,Denver's Santa Fe Arts District,5910663,Tony,,Lincoln Park,39.72644,-104.9963,Entire home/apt,130,30,71,2021-02-05,0.93,3,269
4753876,RiNo Den,24532369,Ryan & Tina,,Five Points,39.7574,-104.98677,Entire home/apt,126,2,338,2021-03-09,5.35,1,280
4758581,1938 Updated Park Hill 4 bedroom,24554268,Mark,,South Park Hill,39.75022,-104.91454,Entire home/apt,350,4,9,2018-09-04,0.15,1,358
4766503,Private Spacious Comfortable Studio on Bear Creek!,23195393,Laurel And Paul,,Bear Valley,39.65778,-105.06633,Entire home/apt,74,7,264,2021-03-22,3.58,1,124
4817072,LoHi Denver Cozy Cottage 2BD STR#2019-BFN-0003753,3404287,Matt,,Highland,39.76294,-105.01121,Entire home/apt,109,1,279,2021-03-31,3.70,1,271
4896381,Gorgeous Governor's Park Apartment,2352614,Katey,,Speer,39.72525,-104.98256,Entire home/apt,89,30,60,2021-03-06,0.79,1,248
4951295,Urban Nest in ❤️ of Denver,30972487,Sabrina,,City Park West,39.74205,-104.96191,Entire home/apt,167,1,203,2021-03-21,3.02,12,334
4964614,Historic Capitol Hill Mansion,25591329,Linda,,Capitol Hill,39.73377,-104.9807,Private room,96,2,167,2020-10-28,2.28,1,360
4978830,Comfortable and Spacious 4 bedroom home,4977032,Araceli,,Harvey Park,39.67558,-105.05451,Entire home/apt,280,29,183,2021-02-28,2.59,1,167
4992412,"Cozy Cottage in Lo Highlands, 2nd b",5181201,Danno & Rachel,,Highland,39.76822,-105.00249,Private room,73,30,0,,,3,287
5010213,Downtown Denver Union Station LoDo Loft Retreat,4252297,Andrea,,Union Station,39.75351,-105.0037,Entire home/apt,122,29,148,2021-02-28,2.01,1,73
5070640,Historic Retreat on Highland Square,26180502,Andrea,,West Highland,39.76284,-105.03391,Entire home/apt,100,29,359,2020-03-21,4.94,1,85
5141965,Artist's Home in Denver's Heart,8000793,Marta Claire,,Whittier,39.75888,-104.96588,Entire home/apt,77,31,16,2021-01-06,0.23,2,59
5164075,Immaculate - Downtown Curtis Park,14782250,Lane,,Five Points,39.75543,-104.98131,Entire home/apt,129,29,258,2021-02-14,3.45,1,276
5184333,2 bedroom 2 baths  Mt Views sleeps 4,10751081,Beatrice (Bia),,Capitol Hill,39.73579,-104.98047,Entire home/apt,79,30,10,2020-07-15,0.14,2,314
5229866,Cozy 1 bedroom basement level apartment,18845199,Daniel,,Ruby Hill,39.6907,-105.01934,Entire home/apt,49,2,179,2021-03-14,2.43,1,48
5334219,"Modern, clean, great location in Highlands",27643890,Susan,,Highland,39.76249,-105.01657,Entire home/apt,115,30,92,2020-12-01,1.27,1,230
5343759,Cozy Bedroom in Congress Park 2,27265704,Adam,,Congress Park,39.73688,-104.94289,Private room,32,31,75,2021-01-31,1.01,2,243
5379218,Large  Queen size Bedroom Denver DTC  I-25 / I-225,5852906,Dr. Faye,,Hampden South,39.64721,-104.8867,Private room,50,3,26,2021-02-12,0.44,2,365
5385231,2000 Square Foot-Denver Lodo,27914367,Lee,,Union Station,39.75007,-104.99521,Entire home/apt,295,30,0,,,2,364
5414477,Bright Cap Hill Apt w/parking and free laundry.,28067552,Matt,,Capitol Hill,39.73679,-104.97994,Entire home/apt,120,90,39,2021-02-19,0.55,1,109
5491785,Charming Urban Loft Near Downtown,28477682,Wendy,,Civic Center,39.73183,-104.99016,Entire home/apt,175,30,9,2020-08-30,0.13,1,365
5500958,"NEWLY RENOVATED-walk to RiNo, Ballpark, & Downtown",18399671,Casey,,Five Points,39.75218,-104.9836,Entire home/apt,149,4,178,2021-03-28,2.94,1,11
5508840,Large Denver Home Centrally Located to Downtown and Airport,11839559,Cheryl,,Stapleton,39.75357,-104.88433,Entire home/apt,363,4,32,2020-08-07,0.46,1,44
5558992,Cozy Sante Fe Style Studio,26125748,Edwin,,Lincoln Park,39.72979,-104.99557,Entire home/apt,80,7,134,2021-03-14,2.37,1,266
5600653,"Spacious, Sunny, Private Balcony! Brooks Tower 5N",6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,78,30,2,2019-05-13,0.03,31,0
5600766,Private balcony w/downtown view! Brooks Tower 6G,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,78,30,4,2020-10-07,0.06,31,0
5604348,Cozy 1 bedroom unit in hip area!,9954312,Brandon And Robert,,Speer,39.71463,-104.98473,Entire home/apt,106,30,379,2020-12-26,5.17,3,227
5630819,Space★Sun★Private XLYard w. Fireplace StockedHome!,4966079,Gretta,,University Park,39.67923,-104.94973,Entire home/apt,299,1,153,2021-03-21,3.81,1,0
5691447,Great Urban Location! Brooks Tower 4D,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,68,30,3,2019-06-10,0.04,31,71
5691532,Downtown Apt - Amazing City View! Brooks Tower 6I,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,59,30,7,2019-07-21,0.11,31,81
5691666,Downtown Denver Life! Brooks Tower 4N,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,79,30,0,,,31,0
5691878,Urban Studio Life! Brooks Tower 5F,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,59,30,10,2020-12-04,0.15,31,32
5696654,CHEESMAN Park Getaway in Denver,12706357,Janna,,Cheesman Park,39.73506,-104.97016,Entire home/apt,99,30,82,2021-01-28,1.15,1,233
5716391,2x2 with a View! Brooks Tower 6J,6658113,Ann,,CBD,39.74651,-104.99634,Entire home/apt,98,30,1,2015-07-29,0.01,31,0
5717755,"New 3 Bedroom, Prime Location, Top Floor Balcony",29643692,Jeff,,Jefferson Park,39.75182,-105.02219,Entire home/apt,395,29,63,2019-01-01,0.87,1,72
5746214,Private Suite on Beautiful Wooded Street,16611775,Megan,,South Park Hill,39.7483,-104.91471,Private room,59,2,124,2020-11-16,3.79,1,59
5794938,★ Penthouse ★Balcony★ Chef's Kitch ★ Garage,19065685,Allan,,North Capitol Hill,39.74326,-104.98088,Entire home/apt,114,3,365,2021-03-29,5.04,1,43
5814645,Charming Bungalow near Wash Park,17085160,Alan,,Speer,39.72234,-104.97757,Entire home/apt,199,4,74,2021-03-21,1.02,1,213
5921927,Clean Comfortable near Downtown,30753345,Reese,,Montclair,39.73681,-104.91913,Entire home/apt,125,29,1,2015-04-21,0.01,1,0
5946059,Downtown living! Brooks Tower 6H,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,53,30,3,2021-03-07,0.62,31,53
5955475,2x2 with Private Outdoor Space! Brooks Tower 5L,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,76,30,4,2021-01-21,0.06,31,31
5966633,Wash Park Guest House - Walkable - Fast WiFi!,30972487,Sabrina,,Speer,39.71396,-104.97608,Entire home/apt,119,1,248,2021-03-24,5.00,12,327
5967830,"Clean, Sloan’s Lake apartment 1bed/1bath, parking.",9193876,,,Sloan Lake,39.74934,-105.037,Entire home/apt,115,1,219,2021-03-27,3.25,1,345
5968656,Highlands Mini Mansion,30983019,Justin,,West Highland,39.76336,-105.02808,Entire home/apt,725,29,173,2021-02-14,2.61,1,339
5990927,1880s Historic Garden Apartment 420 Friendly,12740723,Roger,,Five Points,39.7507,-104.98245,Entire home/apt,99,3,248,2021-03-22,3.47,3,0
6044888,Centrally Located and Easy Access,31372083,Denise,,Harvey Park South,39.66293,-105.05011,Private room,29,29,124,2020-12-11,2.12,1,135
6065081,610 sq ft Condo on South Broadway,31481199,Dan,,Speer,39.71913,-104.982,Entire home/apt,120,29,71,2020-02-15,0.99,1,365
6141491,"4br, 3bath house near Cherry Creek",31858502,Brian,,Washington Virginia Vale,39.6992,-104.92515,Entire home/apt,228,29,140,2020-09-02,1.94,1,122
6185753,Cozy Private Entrance Garden Apartment,32084670,Candace,,Capitol Hill,39.72795,-104.97435,Entire home/apt,90,29,147,2020-03-05,2.50,1,41
6187302,Scottish 5⭐️ Capitol Hill⭐️Downtown/Convention+Gar,32093355,Joshua,,Capitol Hill,39.73684,-104.97746,Entire home/apt,360,3,126,2021-02-19,1.77,1,18
6300806,Upstairs of Charming cottage style (1 of 2 bdrms),32766212,John,,Cole,39.76558,-104.96109,Private room,65,29,76,2020-11-06,1.50,2,364
6348993,"Cozy, Private, Spacious Bedroom and Bathroom",28359129,Matt & Vicki,,Sunnyside,39.77037,-105.0135,Private room,37,29,414,2020-10-23,5.88,1,27
6349335,Rock House in Berkeley neighborhood of Denver,29472916,Kevin,,Regis,39.78471,-105.0361,Entire home/apt,169,3,62,2021-03-21,0.89,1,259
6357426,Downtown Mountain & City Views 2b/2ba,24482892,Carrie,,CBD,39.74723,-104.99704,Entire home/apt,73,31,119,2020-05-02,1.67,1,137
6373869,Room in Cozy Duplex in Cap Hill!,33215141,Ryan,,Capitol Hill,39.73487,-104.98141,Private room,83,1,197,2020-08-22,2.76,2,130
6374807,Duplex in Cap Hill! Walk to Convention Center!,33215141,Ryan,,Capitol Hill,39.73532,-104.9832,Entire home/apt,280,2,95,2021-03-28,1.34,2,357
6445171,Private bd/bth in lovely Victorian (longterm only),1627500,Adrienne,,Berkeley,39.77063,-105.03731,Private room,38,30,36,2021-01-29,0.50,1,346
6488535,"Sunny, remodeled 1 bedroom unit!",9954312,Brandon And Robert,,Speer,39.71582,-104.98615,Entire home/apt,106,30,414,2021-01-14,5.87,3,152
6516553,Oasis in the middle of the City - Spacious Bedroom,33999490,Janet,,University Park,39.67565,-104.94207,Private room,39,2,14,2020-07-10,0.25,2,0
6578731,Clark Family -  Retro bdrm 15 mins frm the Airport,34414056,Kathy,,Gateway - Green Valley Ranch,39.77986,-104.75385,Private room,42,29,145,2020-04-30,2.12,1,363
6678066,Modern Townhouse in Downtown with private balcony,23183224,James,,Five Points,39.75021,-104.97909,Entire home/apt,221,2,135,2021-03-26,1.92,1,144
6730800,"Hip S. Broadway 2 BR Historic Denver, Private Yard",29623887,Nikki,,Baker,39.71819,-104.99031,Entire home/apt,109,3,207,2021-03-29,2.94,1,333
6846954,Modern StandAlone 2 Story Loft/RiNo,4887649,Elizabeth,,Five Points,39.75841,-104.98734,Entire home/apt,200,30,230,2019-10-06,3.29,1,213
6869896,"Norway House, an Exquisitely Renovated 1907 Home",36000852,Billy,,City Park,39.74392,-104.94826,Entire home/apt,266,3,148,2021-03-27,2.13,1,283
6954236,Luxurious Heart of Denver 3.5B/2.5B entire home,36460088,Jared,,Stapleton,39.75684,-104.85525,Entire home/apt,320,29,114,2021-03-08,1.63,1,312
7070662,Elegant * ❤️ of  the City * Victorian Home!,45310987,,,Congress Park,39.73951,-104.95903,Entire home/apt,375,30,73,2021-01-03,1.06,9,188
7070674,Cool and Fun * Open Layout * Beautiful Structure!,45310987,,,Rosedale,39.67107,-104.9856,Entire home/apt,165,30,67,2021-01-31,1.02,9,215
7071425,Unique and Funky Tiny House on Beautiful Parks,45310987,,,Rosedale,39.67107,-104.9856,Entire home/apt,129,29,136,2021-02-14,2.02,9,1
7091323,Charming Guest Suite In East Denver 3 Comfy Beds,33601029,Joseph,,Washington Virginia Vale,39.70989,-104.91529,Entire home/apt,80,1,287,2021-03-25,4.19,3,53
7131495,Cozy Room on Cheesman Park,36958541,Christiaan,,Cheesman Park,39.73063,-104.96905,Private room,39,5,162,2021-03-14,2.35,1,332
7181062,Private Suite in Minimalist Architecture Home,269598,Lovedy,,West Highland,39.76364,-105.04251,Private room,97,2,132,2021-03-21,1.92,1,348
7199544,"DU/Washington Park Bungalow w/ Loft, South Denver",19603085,Rae,,University Park,39.67927,-104.9498,Entire home/apt,102,1,146,2021-03-17,2.12,1,201
7205120,Style Inn - A beautiful condo NEXT to The Fillmore,36223369,Nadine,,North Capitol Hill,39.74062,-104.97784,Entire home/apt,112,2,211,2021-03-20,3.03,1,17
7247567,"Denver Oasis: Clean, Comfortable, Friendly!",2539132,Lia,,Montclair,39.73914,-104.92118,Private room,65,29,126,2021-02-19,1.81,1,364
7336200,"Modern apartment, cool neighborhood",1983332,Kevin,,Congress Park,39.73125,-104.94141,Entire home/apt,100,500,3,2016-02-06,0.04,1,365
7348580,HUGE 1 BR Flat in Denver Victorian,8428229,Christina,,Speer,39.71802,-104.98414,Entire home/apt,85,29,20,2020-09-09,0.30,3,61
7349270,"""Park Hill"" Home away from home, 30 day minimum",30944900,Mina /Chris,,North Park Hill,39.75475,-104.91763,Entire home/apt,130,30,46,2018-11-07,0.77,1,90
7481785,Snazzola-Hidden Gem City Park-Central  -DOG ok,4366942,Nan,,City Park West,39.74748,-104.96111,Entire home/apt,60,30,25,2021-01-08,0.36,5,250
7544056,"Great Family home! Hip area, on park walk evrywhr",39528382,Logan,,Five Points,39.76066,-104.97864,Entire home/apt,290,3,16,2021-03-26,0.24,1,117
7557038,Carriage House in Uptown,19989453,Stan,,North Capitol Hill,39.7442,-104.97685,Entire home/apt,121,3,233,2021-03-26,3.38,1,60
7577128,"Spacious, bright and beautiful home in RiNo",8066753,Jeff And JP,,Five Points,39.76267,-104.97346,Entire home/apt,212,1,390,2021-03-29,5.65,1,58
7584529,Cozy Basement Suite near RiNo,5887477,Amy,,Cole,39.76839,-104.96089,Private room,54,3,179,2021-03-22,2.83,2,313
7592378,Carriage House Retreat - Self Contained House,4415192,Colleen,,City Park West,39.74825,-104.97007,Entire home/apt,109,2,444,2021-03-23,6.59,4,15
7594762,LoHi Townhouse - BFN-5172,39826780,Adam,,Highland,39.76608,-105.01059,Entire home/apt,414,2,27,2020-10-25,0.43,1,352
7663335,A Capitol Hill Escape,15319162,,,Capitol Hill,39.73884,-104.9822,Entire home/apt,95,2,305,2021-03-09,4.43,1,43
7776227,Newly Renovated Apartment Near DU,13416841,Melanie,,Wellshire,39.65685,-104.95886,Entire home/apt,75,1,367,2021-03-27,5.42,1,331
7780920,Quiet Home Near Light-Rail in Safe Neighborhood,40939130,,,Goldsmith,39.6687,-104.91498,Entire home/apt,400,1,54,2021-02-23,0.79,1,365
7808218,Garden Carriage House by 39th Ave Greenway to RiNo,15242726,Jenny,,Clayton,39.76552,-104.95646,Entire home/apt,133,2,6,2021-02-21,1.49,1,48
7819520,Modern House near Denver/Sloan Lake,14191439,Kevin,,Sloan Lake,39.75415,-105.04881,Entire home/apt,165,30,5,2018-05-31,0.07,1,0
7826191,New 3bd Rowhome in Trendy RiNo!,41207447,Josh,,Five Points,39.76765,-104.97513,Entire home/apt,291,1,119,2020-12-28,1.77,1,313
7843605,❤️Denver | Loft Style Apt | Private Hot Tub I,41330028,Cynthia,,Capitol Hill,39.73792,-104.97485,Entire home/apt,130,1,620,2021-03-15,9.13,2,346
7912052,Minutes from I-225/I-25  [ DIA 30mins]  SE Denver,21621574,Aki,,Hampden,39.66113,-104.89145,Private room,59,1,603,2020-07-18,8.82,1,215
7913963,Gorgeous-newly updated tudor minutes from downtown,41729545,Matt And Lindsay,,West Colfax,39.74043,-105.04464,Entire home/apt,335,2,6,2021-03-29,0.11,1,29
7919653,Stunning Luxury City Victorian - Peloton/Spa/More!,4415192,Colleen,,City Park West,39.7476,-104.9708,Entire home/apt,528,3,152,2021-03-26,2.31,4,199
7931953,Sunny Cottage in the Historic and Trendy LoHi Neighborhood,6065807,Kimberly & Tonya,,Highland,39.76082,-105.01858,Entire home/apt,111,7,542,2021-02-07,7.94,1,309
7948813,Comfy house 2 miles from downtown,41917396,L. Daniel,,Sloan Lake,39.7561,-105.04096,Entire home/apt,102,1,221,2021-03-07,3.25,1,0
8071897,Hip Rino Basement Suite Near Downtown,42637305,Erica & Brianna,,Whittier,39.7523,-104.96948,Entire home/apt,108,2,419,2021-03-05,6.14,1,101
8084258,Urban Depot (30-day Min) - Spacious 2bd,42695987,Pavlo,,City Park,39.74117,-104.94089,Entire home/apt,69,30,62,2021-03-10,0.91,1,269
8117043,Let the Light in at a Homey Townhouse with a Natural Vibe,45310987,,,Rosedale,39.6715,-104.98542,Entire home/apt,125,29,66,2021-02-26,0.98,9,144
8211278,Amazing House! Downtown Walk EVERYWHERE Sleeps 10!,43298552,Debbie And Stew,,Civic Center,39.73169,-104.98977,Entire home/apt,199,30,216,2020-08-20,3.54,1,303
8213634,Highlands Townhome Dog Friendly No Clean Fee,12882844,Michelle,,Highland,39.76399,-105.02294,Entire home/apt,120,2,150,2021-03-27,2.22,1,316
8267327,NEW! Bright Denver Apartment-15 MinTo DIA&UCH,43592231,Asfaw,,Gateway - Green Valley Ranch,39.78201,-104.75561,Entire home/apt,150,30,13,2020-03-13,0.31,1,89
8274383,Congress Park Lux Retreat,43629370,Ania,,Congress Park,39.73784,-104.9552,Entire home/apt,55,90,17,2017-04-21,0.25,1,303
8338364,Capitol Hill -  Heart of the City,43953355,Jerry And Alejandro,,Cheesman Park,39.73579,-104.97254,Entire home/apt,95,2,243,2020-03-16,3.64,2,60
8352843,Bright 2 bedroom attic unit!,9954312,Brandon And Robert,,Speer,39.71579,-104.98551,Entire home/apt,132,2,249,2021-03-19,3.79,3,213
8356699,Beautiful Capital Hill Condo!,44048347,,,Capitol Hill,39.728,-104.97438,Entire home/apt,90,30,66,2020-05-17,0.98,1,31
8366762,Downtown Studio in Capitol Hill- 30 Night Minimum,9153888,Brian &  Maribeth,,Capitol Hill,39.73786,-104.97922,Entire home/apt,200,30,139,2020-12-14,2.08,1,356
8410937,Private room with TV in West Denver house,880515,Dave,,Barnum West,39.72109,-105.05223,Private room,36,2,193,2021-03-07,2.88,2,361
8411050,Private room in West Denver house,880515,Dave,,Barnum West,39.7215,-105.05023,Private room,35,2,236,2021-03-04,3.52,2,350
8411396,Excellent central Denver location! Amazing home,12241986,Tanya,,West Highland,39.76748,-105.04028,Entire home/apt,64,30,46,2020-11-21,0.72,1,260
8452767,Modern & Victorian - Perfect 4 bed!,4415192,Colleen,,Sloan Lake,39.75209,-105.02813,Entire home/apt,175,30,15,2021-03-07,0.22,4,0
8482535,Denver,2822362,Susie,,Hampden South,39.63496,-104.88586,Entire home/apt,350,30,1,2017-02-10,0.02,2,359
8566977,2 BEDROOM/1 BATH UPSTAIRS APARTMENT IN WASH PARK,45086901,Corie,,Washington Park West,39.7077,-104.98016,Entire home/apt,130,2,111,2021-03-14,1.66,1,320
8596825,Gorgeous on GVR Golfcourse near DIA,45241934,Robert,,Gateway - Green Valley Ranch,39.78992,-104.74181,Private room,70,30,8,2016-10-08,0.14,2,365
8623055,Modern Luxury in the Highlands!,4156700,James,,Sloan Lake,39.75025,-105.03872,Private room,139,1,61,2020-11-09,0.93,2,365
8627368,Cozy Bedroom in Congress Park 1,27265704,Adam,,Congress Park,39.73525,-104.94217,Private room,34,31,12,2020-12-02,0.18,2,299
8632521,1BR Luxury Condo in Prime Riverfront Location,45395723,Travis,,Highland,39.75498,-105.01015,Entire home/apt,70,30,9,2021-01-31,0.27,1,93
8649742,Executive Master Suite in downtown 2BR/2BA apt,45462595,Janet R,,CBD,39.74661,-104.99564,Private room,84,29,231,2021-02-27,3.47,1,96
8671797,Beautiful Modern Carriage House,22289312,Danny,,Whittier,39.751,-104.96985,Entire home/apt,135,3,139,2020-08-07,2.24,1,116
8682809,Beautiful Basement Apartment Near City Park,45596101,Tracy,,Whittier,39.75183,-104.96774,Entire home/apt,80,2,39,2021-03-26,6.72,1,14
8739814,Serene 2BR House in Heart of Denver. 30+ days only,43823088,Erik,,Jefferson Park,39.75398,-105.02106,Entire home/apt,118,30,284,2021-03-16,4.27,1,128
8790444,Modern 1 bedroom with Mountain view,12985200,Kris,,Hale,39.72812,-104.93284,Entire home/apt,55,90,1,2020-09-15,0.15,2,301
8800911,Modern Luxury in Converted Church (w/ Tiny House!),228639,Danny & Christy,,Speer,39.72468,-104.98086,Entire home/apt,442,2,153,2021-03-17,2.32,2,196
8846043,New & Cozy! Bars/Food/Tennis/Park! Pet OK,4366942,Nan,,City Park West,39.74968,-104.96101,Entire home/apt,50,30,20,2021-02-16,0.30,5,23
8846169,Sassy! City Park-Tennis/Golf/Food-Pet ok,4366942,Nan,,City Park West,39.74961,-104.96079,Entire home/apt,60,30,25,2021-01-31,0.38,5,275
8860548,30+ Night | Sanctuary in the City | Historic 1 BR,19908482,Adrian,,Capitol Hill,39.73377,-104.9834,Entire home/apt,150,30,131,2021-01-31,2.04,1,64
8861520,Large Colfax Condo w/Garage Parking 30 DAY MINIMUM,11583644,Brian,,Congress Park,39.73956,-104.95078,Entire home/apt,95,30,28,2020-11-08,0.43,3,270
8869376,Upscale Downtown Denver 2BR Condo,39138879,Peter,,CBD,39.74753,-104.99709,Entire home/apt,120,30,61,2016-12-13,0.93,2,0
8941796,Denver Highlands Guest House,46741655,Chris,,Sloan Lake,39.7514,-105.02889,Entire home/apt,58,2,533,2021-03-23,8.52,1,109
8951180,Updated Highlands Bungalow *5 min to downtown*,976565,Kym,,Sloan Lake,39.75513,-105.02931,Entire home/apt,159,29,22,2021-01-13,0.34,1,234
8965601,Denver Downtown Neighborhood -Home Away From Home!,46855358,Tom,,Jefferson Park,39.74792,-105.02266,Entire home/apt,249,29,117,2020-09-28,1.85,1,362
9009513,Private Guesthouse in the Highlands/ Lohi,47046454,,,Highland,39.76577,-105.01718,Entire home/apt,110,3,248,2021-03-26,3.83,1,124
9032492,Lovely Carriage House in Central Park,31618681,Cheryl,,Stapleton,39.75373,-104.8956,Entire home/apt,110,1,150,2020-12-30,2.42,1,79
9062588,Cutesy in Curtis Park Historic Rowhouse,16260493,Garett,,Five Points,39.75956,-104.97409,Entire home/apt,200,1,87,2020-07-05,1.32,1,0
9073737,MODERN VICTORIAN HOME CLOSE TO SKI COUNTRY,134798,Lonna,,West Highland,39.76725,-105.04329,Entire home/apt,110,30,5,2016-09-09,0.08,1,24
9080234,Charming Denver Bungalow,932656,Tyler,,Rosedale,39.6757,-104.98572,Entire home/apt,349,3,67,2020-11-28,1.02,1,340
